employee_id_hash,name,company_id,tenure_years,gender,marital_status,is_permanent,performance_score,performance_rating,has_promotion,behavior_avg,psychological_score,drive_score,mental_strength_score,adaptability_score,collaboration_score,has_quick_assessment,holistic_score,score_alignment,leadership_potential,perf_beh_ratio,combined_score,score_difference,tenure_category,performance_level,behavioral_level,high_performer,gender_encoded,marital_status_encoded,is_permanent_encoded,performance_rating_encoded,tenure_category_encoded,performance_level_encoded,behavioral_level_encoded
aba72901360674eefb99980d09e32b84,Vina Sutanto,88,6,M,married,t,65.78,Average,0,61.2722,55.903,70.9,53.0,45.0,76.1,1,61.466,0.9549,61.0148,1.0736,63.5281,4.5117,senior,low,low,0,1,0,1,0,2,1,1
5cba2746e9b4c808f08bcc586be1dcf9,Agus Tampubolon,97,2,F,single,t,60.78,Average,0,52.9602,66.771,31.6,79.8,40.8,59.7,1,60.2308,0.9218,59.449,1.1476,56.8696,7.8188,junior,low,low,0,0,1,1,0,0,1,1
881f329241cf117f626782fbc1b91c4b,Rini Permana,101,8,F,widow,t,77.48,Good,0,48.7055,66.27,43.6,37.9,52.2,61.2,1,65.4845,0.7123,62.6071,1.5908,63.0926,28.7742,senior,medium,low,0,0,2,1,2,2,2,1
027ddffa5f35a0a727e2f52a3215bb7b,Maya Pratama,108,5,M,married,t,96.05,Excellent,1,71.7367,63.305,68.6,72.4,74.2,71.8,1,78.9328,0.7569,76.5014,1.3389,83.8939,24.3143,mid,high,low,1,1,0,1,1,1,0,1
48b7433fa01074d0f944b42a6afeef93,Hadi Susanto,66,8,M,married,t,90.5,Excellent,0,91.323,96.578,87.7,100.0,89.9,87.6,1,92.5712,0.9918,92.6532,0.991,90.9128,-0.8204,senior,high,high,1,1,0,1,1,2,0,0
8b966b3665d98534555339633a5a41f7,Ahmad Sitompul,95,5,F,married,t,77.13,Good,0,68.429,65.73,61.0,63.6,78.7,70.4,1,71.098,0.913,70.2284,1.1271,72.7773,8.6966,mid,medium,low,0,0,0,1,2,1,2,1
2de35133fdf4456e591fd160891b1691,Wati Situmorang,68,3,M,married,t,90.38,Excellent,0,92.0278,80.257,82.8,89.8,95.9,99.7,1,87.8354,0.9835,88.0007,0.982,91.2014,-1.6527,mid,high,high,1,1,0,1,1,1,0,0
bc121b7d4ec6cb2c9d952f428a0e3b84,Widya Simanjuntak,77,6,M,widow,t,60.94,Average,0,50.1002,67.896,48.8,46.2,40.7,64.7,1,59.7739,0.8916,58.6901,1.2163,55.5191,10.8378,senior,low,low,0,1,2,1,0,2,1,1
175bda21fd7e55e992f3d560beb936f3,Rahmat Situmorang,90,4,M,single,t,89.54,Good,0,78.9696,76.553,84.7,64.2,77.4,89.5,1,82.4718,0.8943,81.415,1.1338,84.2535,10.5677,mid,high,medium,1,1,1,1,2,1,0,2
0a4a8ce4e6e5d3327689543e901ebfdb,Hendra Pratama,60,7,F,single,t,91.75,Excellent,0,81.3253,65.212,88.3,64.8,80.3,92.0,1,80.6619,0.8957,79.6193,1.1282,86.5385,10.4263,senior,high,medium,1,0,1,1,1,2,0,2
8cacd5a24206397f0152b7ee71f03880,Yanti Utama,71,7,M,widow,t,91.93,Excellent,0,93.7197,88.305,87.1,100.0,87.8,100.0,1,91.3779,0.9821,91.5572,0.9809,92.823,-1.7934,senior,high,high,1,1,2,1,1,2,0,0
522c6f1c1e60fd7bb81a1f2291935d00,Tri Permana,80,0,M,single,t,56.95,Below Average,0,72.7601,61.56,75.5,60.7,85.3,69.6,0,63.0756,0.8419,64.6567,0.7827,64.8547,-15.8108,junior,low,low,0,1,1,1,3,0,1,1
3ada40350b2a964ef27855bc24eef30c,Nina Hutabarat,89,8,M,married,t,85.41,Good,1,62.5056,73.257,57.5,76.6,73.4,42.5,1,74.8915,0.771,72.6013,1.3664,73.9561,22.9011,senior,high,low,1,1,0,1,2,2,0,1
6f2fc0f3f7bf4b9294e09bf65c015a70,Siti Situmorang,108,5,F,widow,f,80.68,Good,0,58.2185,50.915,69.3,61.6,51.9,50.0,1,65.0114,0.7754,62.7654,1.3858,69.4483,22.4596,mid,medium,low,0,0,2,0,2,1,2,1
fdd96631a309733fc68830c4dce1efdc,Dewi Situmorang,62,0,M,married,t,72.37,Average,0,89.6841,90.349,88.4,98.7,84.0,87.6,1,82.9585,0.8269,84.6898,0.807,81.0278,-17.3125,junior,medium,medium,0,1,0,1,0,0,2,2
766ef5ea218b0be84ae0de92fbc4e8e2,Anita Nasution,65,6,M,married,f,63.89,Average,0,64.168,55.194,65.2,75.6,54.4,61.4,1,61.366,0.9973,61.3935,0.9957,64.0307,-0.2746,senior,low,low,0,1,0,0,0,2,1,1
f1acb375f5beac0ce7141997e0ae3757,Deni Sari,95,0,M,married,t,21.71,Below Average,0,46.3884,46.112,51.6,49.8,37.6,46.6,0,36.4339,0.7532,38.9018,0.468,34.0491,-24.6786,junior,low,low,0,1,0,1,3,0,1,1
863a35893d8da0452e1a4f0bc5e97f2d,Yuni Wijaya,73,7,O,single,t,69.34,Average,0,75.0122,67.057,80.0,74.0,55.0,91.1,1,70.3559,0.9433,70.9234,0.9244,72.1749,-5.6746,senior,low,medium,0,0,1,1,0,2,1,2
49687e4b2ee65f96ef455ea0cd615e83,Indra Wijaya,93,3,M,married,t,50.97,Below Average,0,64.5025,49.006,64.5,55.0,71.6,66.9,0,54.4396,0.8646,55.7931,0.7902,57.735,-13.535,mid,low,low,0,1,0,1,3,1,1,1
7f3d803dbfcf9b8e976a434717aa256a,Hendra Sinaga,98,5,M,married,t,67.2,Average,0,58.0602,71.911,52.7,67.5,51.8,60.2,1,65.8723,0.9086,64.9581,1.1575,62.6314,9.1424,mid,low,low,0,1,0,1,0,1,1,1
f0fdd9bc5c312047468d63544d56f829,Lina Simanjuntak,81,1,M,married,t,67.65,Average,0,58.9626,49.256,77.5,47.8,59.9,50.6,1,59.5243,0.9132,58.6559,1.1473,63.3047,8.6842,junior,low,low,0,1,0,1,0,0,1,1
c05c4e838d3455becd62d1f141d34522,Vina Sutanto,82,8,M,married,f,66.32,Average,0,82.0223,67.226,82.7,63.7,94.2,87.5,1,71.301,0.8429,72.8716,0.8085,74.1693,-15.706,senior,low,medium,0,1,0,0,0,2,1,2
b130942402bbdab85735ce37e46ff271,Yanti Sutanto,65,8,M,married,f,94.87,Excellent,1,89.1059,78.54,84.4,77.8,94.3,100.0,1,88.2407,0.9424,87.6646,1.0647,91.9867,5.7616,senior,high,medium,1,1,0,0,1,2,0,2
335159228e753f6ba3fe80526e7541b0,Endang Rahayu,105,3,O,married,t,74.4,Average,0,54.7996,50.922,45.8,60.5,48.9,63.9,1,61.4764,0.804,59.5164,1.3577,64.5996,19.6,mid,medium,low,0,0,0,1,0,1,2,1
64249d59126268c134cea0b870420ac6,Deni Sutanto,97,5,F,single,t,56.99,Below Average,0,48.0702,61.069,66.8,50.0,24.3,51.2,1,55.5368,0.9108,54.645,1.1855,52.529,8.9177,mid,low,low,0,0,1,1,3,1,1,1
9de3d33f2d04670d984fa0c6270ca017,Putri Harahap,80,4,F,married,t,80.02,Good,0,62.6501,47.977,71.9,59.0,58.0,61.7,0,65.1949,0.8263,63.4582,1.2772,71.3335,17.3667,mid,medium,low,0,0,0,1,2,1,2,1
979de056fee625c92775b3c1b568db35,Vina Permana,68,6,O,single,t,91.14,Excellent,0,72.7975,69.303,69.9,67.3,59.9,94.0,1,79.0854,0.8166,77.2514,1.2519,81.9678,18.3406,senior,high,low,1,0,1,1,1,2,0,1
198eb3aa3dbe1afe9c265104da81024f,Deni Manurung,72,10,F,married,t,62.92,Average,0,56.2667,77.386,48.5,57.4,52.9,66.3,0,65.2651,0.9334,64.5994,1.1183,59.595,6.6567,senior,low,low,0,0,0,1,0,2,1,1
83f63d23a1fbc3ceae16ec18041bf9bd,Wati Wijaya,73,10,M,married,t,76.3,Good,0,69.2759,60.476,68.1,75.0,58.0,75.9,1,69.4458,0.9298,68.7434,1.1014,72.7883,7.0246,senior,medium,low,0,1,0,1,2,2,2,1
8e596504326189ba74c437008953c808,Taufik Pratama,76,2,M,married,t,59.7,Below Average,0,51.2456,54.929,58.5,35.5,51.0,59.9,0,55.7311,0.9155,54.886,1.1649,55.4711,8.4511,junior,low,low,0,1,0,1,3,0,1,1
2c0d230b658b36162dd86c533a867428,Rini Sitompul,107,0,F,widow,f,70.88,Average,0,79.771,79.636,73.6,77.4,87.2,80.9,1,76.1737,0.9111,77.0629,0.8885,75.3249,-8.8921,junior,medium,medium,0,0,2,0,0,0,2,2
00bb409b237000369f0cafbdd90ec484,Adi Pratama,104,6,M,married,t,63.32,Average,0,64.6629,69.97,60.0,59.9,63.2,75.5,1,65.7193,0.9866,65.8533,0.9793,63.9931,-1.3397,senior,low,low,0,1,0,1,0,2,1,1
ac51d70bffb0b79494ca5a01629149b2,Andi Utama,71,4,F,widow,t,95.43,Excellent,0,89.1059,74.795,100.0,80.5,90.3,85.6,0,87.3425,0.9367,86.71,1.071,92.2684,6.325,mid,high,medium,1,0,2,1,1,1,0,2
607f9876dbe0460075e5e12b935a7ad5,Citra Susanto,101,13,M,married,t,66.53,Average,0,41.7458,50.621,48.4,29.9,43.7,44.9,1,54.3219,0.7522,51.8435,1.5937,54.1378,24.7839,veteran,low,low,0,1,0,1,0,3,1,1
aa828ac84e23ec1b8910a65b10229937,Widya Purnama,83,1,F,single,t,100.0,Excellent,1,91.941,74.97,90.4,100.0,89.4,88.0,1,90.0732,0.9194,89.2673,1.0877,95.9705,8.059,junior,high,high,1,0,1,1,1,0,0,0
dbe93db4300a8feaadadd6edda982c24,Citra Tampubolon,104,5,M,married,f,71.72,Average,0,68.4977,41.236,82.1,73.5,59.5,58.8,1,61.6089,0.9678,61.2865,1.0471,70.1099,3.2243,mid,medium,low,0,1,0,0,0,1,2,1
a8d06fae4923c18eac7006d545dab63b,Kartini Sitompul,92,3,M,married,t,79.01,Good,1,65.0295,59.281,75.1,62.0,70.2,52.8,1,68.8989,0.8601,67.5004,1.2151,72.022,13.985,mid,medium,low,0,1,0,1,2,1,2,1
f4287709fc12475f94b96c3a10d8f660,Ahmad Sutanto,65,1,F,single,t,43.59,Below Average,0,48.3244,53.098,76.7,38.7,21.0,56.9,1,47.8619,0.9526,48.3355,0.902,45.9561,-4.7365,junior,low,low,0,0,1,1,3,0,1,1
89e5570b39a1156f3e4d02a5ddd3f623,Irwan Nasution,94,0,M,married,t,88.69,Good,0,84.2134,91.631,73.4,100.0,72.8,90.7,0,88.2298,0.9552,87.782,1.0532,86.4522,4.4776,junior,high,medium,1,1,0,1,2,0,0,2
86c2631d106eb9f6bed41fb65d3bdb22,Taufik Harahap,83,3,M,married,t,79.68,Good,0,72.5379,48.545,81.1,82.1,58.6,68.3,1,68.1953,0.9286,67.4815,1.0984,76.107,7.1382,mid,medium,low,0,1,0,1,2,1,2,1
0231ad70d22a3df73f2303f69cf536ff,Sri Sinaga,71,5,M,single,f,54.26,Below Average,0,58.2689,65.276,59.1,56.5,56.0,61.4,1,58.7692,0.96,59.1697,0.9313,56.2667,-4.0044,mid,low,low,0,1,1,0,3,1,1,1
cb7b1ffd77a7b9d673ebc05fadd12434,Hadi Tampubolon,89,1,F,married,t,23.94,Below Average,0,31.0656,30.46,30.8,32.5,33.1,27.9,1,28.0323,0.9287,28.7452,0.7705,27.501,-7.1291,junior,low,low,0,0,0,1,3,0,1,1
75403a4af24ac80d4371dbfb9285a363,Mega Susanto,62,3,M,single,t,69.84,Average,0,78.6823,57.711,65.6,76.7,81.9,90.6,1,68.8558,0.9116,69.7396,0.8877,74.2632,-8.8382,mid,low,medium,0,1,1,1,0,1,1,2
be82be4151ce3bd1db1b9ff3df1d7ff8,Sri Rahayu,95,3,O,married,t,100.0,Excellent,0,93.9794,84.165,94.0,84.1,99.0,98.7,1,93.4434,0.9398,92.8413,1.0641,96.9897,6.0206,mid,high,high,1,0,0,1,1,1,0,0
567b99dbe8310ff5e0ed4e1f01f6f8f5,Eko Utama,104,4,M,married,t,82.23,Good,0,69.7234,73.903,68.9,67.3,73.2,69.5,1,75.9788,0.875,74.7284,1.1793,75.9754,12.5041,mid,medium,low,0,1,0,1,2,1,2,1
caea12c156d11979da1443de1529aeb8,Taufik Permana,70,2,F,married,t,100.0,Excellent,0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,1.0,100.0,1.0,100.0,0.0,junior,high,high,1,0,0,1,1,0,0,0
caa257c11aa566a377a6454a4554898a,Umi Manurung,64,4,F,married,t,93.5,Excellent,1,72.5934,59.462,64.0,78.4,80.1,67.8,1,77.0183,0.7909,74.9272,1.288,83.0486,20.9104,mid,high,low,1,0,0,1,1,1,0,1
a2a182b8856f9e8f4e74bda86ac7ca41,Nina Manurung,89,12,M,widow,t,81.53,Good,0,66.6874,68.937,68.1,70.6,67.0,61.0,1,73.3001,0.8516,71.8156,1.2226,74.1097,14.8445,veteran,medium,low,0,1,2,1,2,3,2,1
1929b1913395936aa47cbbe2570347e3,Agus Pratama,82,4,M,married,t,92.83,Excellent,1,87.333,93.823,81.2,89.0,86.1,93.0,0,91.4773,0.9451,90.928,1.0629,90.0797,5.4933,mid,high,medium,1,1,0,1,1,1,0,2
8517c702c8e23c78eb6763c1c47838e6,Sri Putra,75,4,M,married,t,80.01,Good,0,67.4448,76.993,57.3,67.3,70.8,74.4,1,75.3341,0.8744,74.0779,1.1863,73.7259,12.5622,mid,medium,low,0,1,0,1,2,1,2,1
c0113db5c1e64760249a7d9bcfe093bd,Rita Tampubolon,72,5,M,married,t,72.45,Average,0,70.2019,66.763,76.9,91.1,49.4,63.4,1,70.0699,0.9775,69.8449,1.032,71.3266,2.2494,mid,medium,low,0,1,0,1,0,1,2,1
1ec3c604c7cf79640b7d97de175a05ad,Ratna Setiawan,83,2,F,single,f,81.14,Good,0,59.1067,66.636,66.2,69.3,51.7,49.2,1,70.1784,0.7797,67.9752,1.3728,70.1228,22.0323,junior,medium,low,0,0,1,0,2,0,2,1
fffa4c240d9dcecea2db04a7a843b506,Nina Situmorang,67,0,M,married,t,86.22,Good,0,86.1612,77.317,74.6,92.7,78.1,99.2,1,83.533,0.9994,83.5267,1.0007,86.1927,0.0628,junior,high,medium,1,1,0,1,2,0,0,2
169fa7cfbadd3637e5bb3b64730cb1f5,Bambang Sinaga,71,6,M,single,t,69.47,Average,0,55.3687,61.187,64.0,53.0,50.4,54.1,1,62.7541,0.859,61.3441,1.2547,62.4187,14.1,senior,low,low,0,1,1,1,0,2,1,1
db90c2186e83ef770cf73d6305d46e8e,Kartini Susanto,78,6,M,married,f,37.62,Below Average,0,50.7768,43.775,58.1,40.6,55.4,48.9,1,43.4117,0.8684,44.7279,0.7408,44.196,-13.1617,senior,low,low,0,1,0,0,3,2,1,1
65469ade5240092d21af9e72af387a58,Irwan Nugraha,72,3,F,married,f,100.0,Excellent,0,86.6444,83.946,90.3,91.6,81.4,83.2,1,91.177,0.8664,89.8414,1.1541,93.3222,13.3556,mid,high,medium,1,0,0,0,1,1,0,2
648ff428dd2d2bfc1e12abaf16119d3d,Lina Rahayu,94,6,F,married,t,75.89,Good,0,65.8304,73.032,57.3,68.4,62.7,74.9,0,72.0128,0.8995,71.0073,1.1527,70.8577,10.0546,senior,medium,low,0,0,0,1,2,2,2,1
071dd59c3cdcfbb8c8116ca74897021f,Ahmad Simanjuntak,97,5,F,single,t,83.31,Good,1,75.3291,74.722,56.2,83.7,78.9,82.5,0,78.3385,0.9202,77.5406,1.1059,79.3187,7.9791,mid,medium,medium,0,0,1,1,2,1,2,2
281f7d41c4844ca3537053cc5810ecb4,Rita Purnama,93,2,M,single,t,67.83,Average,0,87.068,78.157,79.1,81.8,93.3,94.1,1,76.6989,0.8076,78.6229,0.779,77.4481,-19.2399,junior,low,medium,0,1,1,1,0,0,1,2
29d850614fcfff766287ea55c0a0ea7e,Deni Rahayu,67,8,F,married,t,71.27,Average,0,65.4377,57.112,55.1,54.5,84.1,68.0,1,65.2715,0.9417,64.6886,1.0891,68.352,5.8286,senior,medium,low,0,0,0,1,0,2,2,1
b16aafdd966a3a228cbb85f93b72ef6a,Anita Wijaya,91,6,F,married,t,84.01,Good,0,70.1368,78.03,59.0,79.4,72.4,69.8,1,78.0529,0.8613,76.6659,1.1978,77.072,13.8704,senior,medium,low,0,0,0,1,2,2,2,1
30f2740d865a10810d932248841fbf73,Citra Pratama,63,3,F,single,t,77.65,Good,0,69.8937,58.138,78.3,65.6,62.7,73.0,1,69.4709,0.9224,68.6949,1.111,73.7735,7.7596,mid,medium,low,0,0,1,1,2,1,2,1
7fdbb655ff53e7d715038f9388494607,Rahmat Hutabarat,74,3,F,widow,t,94.77,Excellent,0,95.6655,100.0,100.0,100.0,82.7,100.0,1,96.6066,0.991,96.6964,0.9906,95.2164,-0.8981,mid,high,high,1,0,2,1,1,1,0,0
4f2c47f8000c4a62b6c579731917f584,Indra Sinaga,70,8,F,single,f,83.04,Good,0,64.0887,72.347,65.6,51.3,62.1,77.3,1,74.1458,0.8105,72.2509,1.2957,73.5633,18.9491,senior,medium,low,0,0,1,0,2,2,2,1
28544f6798d082ea565e6b8afeff592f,Sri Sitompul,102,3,O,widow,t,81.2,Good,0,71.7498,68.415,77.0,57.9,61.6,90.5,1,74.5283,0.9055,73.5836,1.1317,76.4735,9.4474,mid,medium,low,0,0,2,1,2,1,2,1
00e23aa19edd230b8a1e105a3c35f867,Rini Utama,103,0,M,married,f,71.74,Average,1,78.5338,77.891,71.1,66.4,85.1,91.6,1,75.6216,0.932,76.3015,0.9134,75.1346,-6.7983,junior,medium,medium,0,1,0,0,0,0,2,2
2efaaef1dc6786c690b0b7e74c640b54,Fajar Sari,69,10,M,widow,f,100.0,Excellent,0,59.4024,50.183,39.3,84.0,53.2,61.1,1,72.8757,0.594,68.8159,1.6834,79.7012,40.5976,senior,high,low,1,1,2,0,1,2,0,1
73a2ff79d3555568b41639ab1c06609c,Zainal Sutanto,88,5,M,married,t,68.17,Average,0,74.0807,89.979,65.3,78.4,71.5,81.1,1,76.4876,0.9409,77.0782,0.9203,71.1277,-5.906,mid,low,low,0,1,0,1,0,1,1,1
3b1c19d2cb6ae78f6844ac89b5ff873c,Joko Sari,66,10,F,married,t,55.26,Below Average,0,44.7991,50.173,64.7,29.1,46.4,39.0,1,50.5959,0.8954,49.5497,1.2335,50.03,10.4618,senior,low,low,0,0,0,1,3,2,1,1
c10ff09e8677947403c9ec1a1ae18229,Ratna Setiawan,86,0,F,married,t,85.59,Good,0,83.3172,58.765,91.4,63.7,84.7,93.5,0,76.8623,0.9772,76.6346,1.0273,84.4556,2.2768,junior,high,medium,1,0,0,1,2,0,0,2
a22a00af9cd4426adb6a7912339c2118,Widya Yuliana,65,0,O,single,t,69.5,Average,0,79.2821,86.131,65.8,89.4,84.6,77.3,1,77.4221,0.9021,78.4008,0.8766,74.3888,-9.7867,junior,low,medium,0,0,1,1,0,0,1,2
b07f97c994845d24171b7be2d478ad1b,Novi Sinaga,86,2,M,single,f,50.71,Below Average,0,52.4115,64.323,52.4,68.2,45.1,44.0,1,55.303,0.983,55.4735,0.9675,51.5592,-1.7047,junior,low,low,0,1,1,0,3,0,1,1
b5358d6ce5c87543b7c94495afe9d1ae,Deni Sitompul,70,6,M,married,f,61.19,Average,0,67.8592,67.82,66.4,79.9,66.2,59.0,1,65.1784,0.9333,65.8456,0.9017,64.523,-6.6725,senior,low,low,0,1,0,0,0,2,1,1
19d30553baac89c74b631d5361fa79a6,Agus Pratama,74,7,M,married,t,92.7,Excellent,0,77.4786,84.384,90.1,72.6,73.3,74.0,1,85.6406,0.8477,84.118,1.1965,85.0917,15.2261,senior,high,medium,1,1,0,1,1,2,0,2
0efcf8ee9c542232f63bdbeca0ebc9be,Adi Sitompul,62,4,M,married,f,91.24,Excellent,0,86.6092,72.695,77.8,94.6,86.0,88.0,1,84.2892,0.9536,83.8257,1.0535,88.9269,4.6354,mid,high,medium,1,1,0,0,1,1,0,2
ec2a8c4580893b99abc21ad64a392a6f,Siti Sitompul,99,0,M,married,f,77.12,Good,0,71.8683,84.315,51.5,90.5,71.6,73.8,1,77.703,0.9475,77.1778,1.0731,74.4941,5.2517,junior,medium,low,0,1,0,0,2,0,2,1
d59042a07ca477213eb1a6ff3a403bba,Budi Setiawan,62,9,O,married,t,69.7,Average,0,62.3025,51.319,59.0,63.5,61.2,65.5,1,61.965,0.9261,61.2256,1.1187,65.9996,7.3942,senior,low,low,0,0,0,1,0,2,1,1
edc23655925660bec67685e0e42b837b,Ratna Setiawan,64,0,F,single,t,70.61,Average,0,54.1241,64.426,51.4,46.7,55.2,63.3,1,63.8092,0.8351,62.1605,1.3046,62.3672,16.4862,junior,medium,low,0,0,1,1,0,0,2,1
383ce58a3dc386be6dd3f2d0f2e0da1d,Rini Wijaya,79,2,M,married,f,98.06,Excellent,0,88.0562,100.0,82.6,89.0,80.6,100.0,1,95.6391,0.9,94.6391,1.1136,93.0558,9.9992,junior,high,medium,1,1,0,0,1,0,0,2
ee7a1da6dff6aa9242bfb28087e84d2d,Endang Prasetyo,62,2,M,single,t,79.8,Good,0,70.4051,89.844,64.4,75.2,66.5,75.4,1,79.9956,0.906,79.0558,1.1335,75.1038,9.3974,junior,medium,low,0,1,1,1,2,0,2,1
b4c19d519fa8d17a639ebb53d664637f,Sri Utama,62,3,F,married,t,100.0,Excellent,1,89.7595,100.0,100.0,100.0,78.4,80.7,1,96.9278,0.8976,95.9038,1.1141,94.8797,10.2405,mid,high,medium,1,0,0,1,1,1,0,2
afc0db2118fafe0ee09bc392315686ca,Zainal Nasution,66,2,M,widow,t,74.42,Average,0,63.8771,48.165,53.8,62.5,68.0,71.1,1,63.382,0.8945,62.3273,1.1651,69.1504,10.5467,junior,medium,low,0,1,2,1,0,0,2,1
d36f2529c49f6dbe91a25e3d29ee1144,Putri Susanto,87,5,F,single,t,74.51,Average,0,65.9239,60.407,70.2,55.0,53.0,85.5,1,67.7019,0.9142,66.8436,1.1302,70.2153,8.5828,mid,medium,low,0,0,1,1,0,1,2,1
9adb595d9680be572fc2eb13d75d342c,Irwan Sinaga,69,10,M,married,t,86.15,Good,0,61.8779,68.864,42.8,64.0,58.2,82.6,1,73.6813,0.7573,71.2544,1.3922,74.0124,24.2691,senior,high,low,1,1,0,1,2,2,0,1
fc903aebcfa55364c262c96d33594a4f,Siti Utama,96,6,F,married,t,77.52,Good,1,49.8039,63.055,49.0,41.8,36.8,71.6,1,64.8657,0.7228,62.0941,1.5565,63.6619,27.716,senior,medium,low,0,0,0,1,2,2,2,1
e5e06dccd7d4eb9c931fca843b0130d9,Maya Rahayu,72,3,M,single,t,83.54,Good,0,60.987,70.507,47.5,72.4,59.3,64.8,1,72.8639,0.7745,70.6087,1.3698,72.2632,22.5525,mid,medium,low,0,1,1,1,2,1,2,1
b19fb52d1efbafb2e6e50b78d475b472,Suci Nasution,64,0,F,married,t,88.68,Good,0,75.3844,81.165,64.7,69.2,81.9,85.7,1,82.435,0.8671,81.1059,1.1763,82.03,13.2911,junior,high,medium,1,0,0,1,2,0,0,2
134c74fececf3489eba6f26ef1c6c803,Vina Sinaga,92,3,F,single,t,59.56,Below Average,0,70.6656,72.496,78.0,77.2,68.5,58.9,1,66.7716,0.8889,67.8824,0.8428,65.1118,-11.1077,mid,low,low,0,0,1,1,3,1,1,1
2e52cc57b0882ac050bd181ae3ae9ed1,Mega Sari,91,6,M,single,t,78.56,Good,0,74.406,66.56,90.4,66.1,74.5,66.6,1,73.7141,0.9585,73.2987,1.0558,76.4832,4.1544,senior,medium,low,0,1,1,1,2,2,2,1
49822de1eb80f797dfb0f9d4082ecebc,Ratna Rahayu,73,1,M,single,t,97.79,Excellent,0,81.0562,68.261,76.3,79.4,83.2,85.4,1,83.9116,0.8327,82.2381,1.2065,89.4235,16.7347,junior,high,medium,1,1,1,1,1,0,0,2
095e542c95dde7589137e3c9bbfab805,Sri Susanto,72,9,F,married,t,96.04,Excellent,1,91.414,100.0,98.9,85.1,90.9,90.8,1,95.8416,0.9537,95.3786,1.0506,93.7287,4.6295,senior,high,high,1,0,0,1,1,2,0,0
8d808aa7a9cb3715da67bcebd7bbf2b4,Budi Sitompul,98,3,M,married,t,100.0,Excellent,0,100.0,100.0,100.0,100.0,100.0,100.0,1,100.0,1.0,100.0,1.0,100.0,0.0,mid,high,high,1,1,0,1,1,1,0,0
b3fdedb41607b7e7da2b2963656efc70,Widya Prasetyo,73,4,F,married,t,82.47,Good,0,71.7151,69.955,73.5,65.1,67.8,80.6,1,75.4887,0.8925,74.4133,1.15,77.0922,10.7542,mid,medium,low,0,0,0,1,2,1,2,1
524d1148bc66c521aa95981dbccd309f,Hadi Sutanto,108,0,M,married,t,51.94,Below Average,0,44.802,71.449,38.8,36.2,51.6,52.7,1,55.6531,0.9286,54.9389,1.1594,48.3734,7.1428,junior,low,low,0,1,0,1,3,0,1,1
2281abb15a1dce5d4fdb0ddb94141e4d,Rahmat Rahayu,61,6,M,single,t,76.44,Good,0,78.8579,71.998,83.9,82.5,70.7,78.3,1,75.8338,0.9758,76.0754,0.9694,77.6503,-2.4152,senior,medium,medium,0,1,1,1,2,2,2,2
82d7a9207c7489daebb1975a65505877,Tri Susanto,103,7,M,single,f,86.02,Good,1,85.6683,93.986,81.8,92.6,84.7,83.4,1,88.3044,0.9965,88.2692,1.0041,85.8441,0.3517,senior,high,medium,1,1,1,0,2,2,0,2
195f70c6c6be5c9eefe88191c7594837,Fajar Rahayu,75,2,M,single,t,100.0,Excellent,1,83.9604,81.856,84.8,70.2,87.0,93.9,1,89.7448,0.8396,88.1408,1.191,91.9802,16.0396,junior,high,medium,1,1,1,1,1,0,0,2
ddbbeb6f50607602d32d6a2aa64ef0ec,Irwan Sitompul,97,5,F,married,t,98.1,Excellent,0,88.4114,87.896,68.3,85.9,100.0,99.4,1,92.1342,0.9031,91.1649,1.1096,93.2581,9.6934,mid,high,medium,1,0,0,1,1,1,0,2
245f1dd3d0f02460cbfaa240948a7f2c,Tri Sutanto,71,1,M,married,t,100.0,Excellent,1,95.125,94.33,87.2,95.0,100.0,98.4,1,96.8365,0.9512,96.349,1.0512,97.5625,4.875,junior,high,high,1,1,0,1,1,0,0,0
4c7949372e4539a19ef45068f585c47e,Wati Prasetyo,99,6,M,married,t,100.0,Excellent,1,96.6623,96.425,93.8,92.8,100.0,100.0,1,97.9261,0.9666,97.5923,1.0345,98.3311,3.3377,senior,high,high,1,1,0,1,1,2,0,0
70675055120209e37024e86586a1d135,Suci Manurung,75,3,M,married,t,100.0,Excellent,0,91.1317,100.0,96.3,76.6,91.6,100.0,1,97.3395,0.9113,96.4527,1.0973,95.5659,8.8683,mid,high,high,1,1,0,1,1,1,0,0
38196e658c7f94c4f8e8d78625e4590f,Sri Wibowo,87,5,M,widow,f,99.77,Excellent,1,91.5769,98.672,95.1,100.0,86.0,85.2,1,96.9827,0.9181,96.1634,1.0895,95.6735,8.1931,mid,high,high,1,1,2,0,1,1,0,0
6fed7fcbdcde653f2189a07d114a5cfd,Lina Saputra,64,0,F,widow,t,100.0,Excellent,0,88.6228,100.0,91.8,83.3,100.0,79.4,0,96.5868,0.8862,95.4491,1.1284,94.3114,11.3772,junior,high,medium,1,0,2,1,1,0,0,2
1a723df3ab26c231b589c473687efcf1,Siti Wibowo,102,4,M,married,f,84.92,Good,1,85.3168,78.295,79.2,88.2,81.9,92.0,1,83.0533,0.9961,83.0925,0.9954,85.1207,-0.3922,mid,medium,medium,0,1,0,0,2,1,2,2
17a34c1ef1e7bfbfcde4508e5f763993,Kartini Pratama,88,4,M,married,f,75.81,Good,0,68.9887,67.613,75.1,70.6,61.4,68.8,1,71.306,0.9317,70.6235,1.0989,72.4012,6.825,mid,medium,low,0,1,0,0,2,1,2,1
